Name,Material,Purity,Diameter,Lenght,Price,Rest
SILVER PELLETS,Silver,99.99% PURE,1/8" diameter,1/8" long,€717.00, Ag    1 POUND 1/8" Dia. x 1/8" Length 99.99% EVMAG40EXE
SILVER PELLETS,Silver,99.99% PURE,1/8" diameter,1/8" long,€66.00, Ag    1/8" Dia. x 1/8" Length 25 g 99.99% EVMAG40EXE-A
SILVER PELLETS,Silver,99.99% PURE,1/8" diameter,1/8" long,€103.00, Ag    1/8" Dia. x 1/8" Length 50 g 99.99% EVMAG40EXE-B
SILVER PELLETS,Silver,99.99% PURE,1/8" diameter,1/8" long,€182.00, Ag    1/8" Dia. x 1/8" Length 100 g 99.99% EVMAG40EXE-D
SILVER PELLETS,Silver,99.99% PURE,1/8" diameter,1/8" long,€408.00, Ag    1/8" Dia. x 1/8" Length 250 g 99.99% EVMAG40EXE-J
SILVER SHOT,Silver,99.99% PURE,N/A,N/A,€4.00, Ag    SOLD BY THE GRAM 4mm Pieces or Smaller Per Gram 99.99% EVMAG40SHOT1
SILVER WIRE,Silver,99.998-99.999% PURE,0.062" diameter,1 pound on spool,P.O.R., Ag   0.062" Dia. Wire 99.99% EVMAG50.062
SILVER WIRE,Silver,99.99% PURE,1.0mm diameter,10.0 meters long,€525.00, Ag   1.0mm Dia. 10m 99.99%
SILVER WIRE,Silver,99.99% PURE,N/A,N/A,€29.00, Ag    SOLD PER FOOT 1.5mm Dia. 1 ft. 99.99%
STRONTIUM PIECES,N/A,99% PURE,N/A,N/A,P.O.R.,Strontium  Sr    50 GRAMS  PACKAGED IN OIL  HAZARDOUS SHIPPING 3mm - 6mm Pieces 50 g 99% EVMSR3-6MMB
SULFUR PIECES,N/A,99.999% PURE,N/A,N/A,P.O.R.,Sulfur  S    100 GRAMS  HAZARDOUS SHIPPING 6mm 100 g 99.999% EVMS1159
TANTALUM PELLETS,Tantalum,99.95% PURE,1/4" diameter,1/4" long,€1, Ta    1 POUND 1/4" Dia. x 1/4" Length 99.95% EVMTA35QXQ 081.00
TANTALUM PELLETS,Tantalum,99.95% PURE,1/4" diameter,1/4" long,€180.00, Ta    1/4" Dia. x 1/4" Length 50 g 99.95% EVMTA35QXQ-B
TANTALUM PELLETS,Tantalum,99.95% PURE,1/4" diameter,1/4" long,€299.00, Ta    1/4" Dia. x 1/4" Length 100 g 99.95% EVMTA35QXQ-D
TANTALUM PELLETS,Tantalum,99.95% PURE,1/4" diameter,1/4" long,€726.00, Ta    1/4" Dia. x 1/4" Length 250 g 99.95% EVMTA35QXQ-J
TANTALUM PELLETS,Tantalum,99.95% PURE,1/8" diameter,1/8" long,€1, Ta    1 POUND 1/8" Dia. x 1/8" Length 99.95% EVMTA35EXE 304.00
TANTALUM PELLETS,Tantalum,99.95% PURE,1/8" diameter,1/8" long,€170.00, Ta    1/8" Dia. x 1/8" Length 50 g 99.95% EVMTA35EXEB
TANTALUM PELLETS,Tantalum,99.95% PURE,1/8" diameter,1/8" long,€315.00, Ta    1/8" Dia. x 1/8" Length 100 g 99.95% EVMTA35EXED
TANTALUM PELLETS,Tantalum,99.95% PURE,1/8" diameter,1/8" long,€699.00, Ta    1/8" Dia. x 1/8" Length 250 g 99.95% EVMTA35EXEJ
TANTALUM PELLETS,Tantalum,99.95% PURE,1/8" diameter,1/8" long,€100.00, Ta    1/8" Dia. x 1/8" Length 25 g 99.95% EVMTA35EXEA
TANTALUM WIRE,Tantalum,99.95% PURE,N/A,N/A,€26.00, Ta    BY THE FOOT  ANNEALED 1.0mm Dia. Per ft. 99.95% EVMTA35100
TANTALUM WIRE,Tantalum,99.95% PURE,N/A,N/A,P.O.R., Ta    +/-0.075MM DIA  2.0mm Dia. Per ft. (10-ft. min.) 99.95% EVMTA35.080
TANTALUM PENTOXIDE TABLETS,Tantalum Pentoxide,99.95% PURE,8-9mm diameter,4-5mm thick,P.O.R., Ta2O5     WHITE TO BEIGE 8-9mm Dia. x 4-5mm Thick Tablets 1 kg 99.95% White to Beige EVMTAO4.5MM
TANTALUM PENTOXIDE TABLETS,Tantalum Pentoxide,99.95% PURE,8-9mm diameter,4-5mm thick,€184.00, Ta2O5     WHITE TO BEIGE 8-9mm Dia. x 4-5mm Thick Tablets 50 g 99.95% White to Beige EVMTAO4.5MMB
TANTALUM PENTOXIDE TABLETS,Tantalum Pentoxide,99.95% PURE,8-9mm diameter,4-5mm thick,€331.00, Ta2O5     WHITE TO BEIGE 8-9mm Dia. x 4-5mm Thick Tablets 100 g 99.95% White to Beige EVMTAO4.5MMD
TANTALUM PENTOXIDE TABLETS,Tantalum Pentoxide,99.95% PURE,8-9mm diameter,4-5mm thick,P.O.R., Ta2O5     WHITE TO BEIGE 8-9mm Dia. x 4-5mm Thick Tablets 500 g 99.95% White to Beige EVMTAO4.5MMT
TANTALUM PENTOXIDE TABLETS,Tantalum Pentoxide,99.99% PURE,8.5mm diameter,3mm thick,P.O.R., Ta2O5     GREY TO BLACK 9mm Dia. x 3mm Thick Tablets 1 kg 99.99% Gray to Black EVMTAO-9MM
TIN PELLETS,Tin,99.99% PURE,1/4" diameter,1/4" long,€284.00, Sn    1 POUND 1/4" Dia. x 1/4" Length 99.99% EVMSN40QXQ
TIN PELLETS,Tin,99.994-99.999% PURE,1/4" diameter,1/4" long,€494.00, Sn    1 POUND 1/4" Dia. x 1/4" Length 99.994%-99.999% EVMSN50QXQ
TIN PELLETS,Tin,99.994-99.999% PURE,1/4" diameter,1/4" long,€72.00, Sn    1/4" Dia. x 1/4" Length 50 g 99.994%-99.999% EVMSN50QXQ-B
TIN PELLETS,Tin,99.994-99.999% PURE,1/4" diameter,1/4" long,€109.00, Sn    1/4" Dia. x 1/4" Length 100 g 99.994%-99.999% EVMSN50QXQ-D
TIN PELLETS,Tin,99.994-99.999% PURE,1/4" diameter,1/4" long,€255.00, Sn    1/4" Dia. x 1/4" Length 225 g 99.994%-99.999% EVMSN50QXQ-I
TIN PELLETS,Tin,99.99%+ PURE,1/8" diameter,1/4" long,P.O.R., Sn    1/8" Dia. x 1/4" Length 500 g 99.99% EVMSN40EXQ-T
TIN PELLETS,Tin,99.99% PURE,1/8" diameter,1/8" long,€731.00, Sn    1 POUND 1/8" Dia. x 1/8" Length 99.99% EVMSN40EXE
TIN PELLETS,Tin,99.99% PURE,1/8" diameter,1/8" long,€103.00, Sn    1/8" Dia. x 1/8" Length 50 g 99.99% EVMSN40EXEB
TIN PELLETS,Tin,99.99% PURE,1/8" diameter,1/8" long,€181.00, Sn    1/8" Dia. x 1/8" Length 100 g 99.99% EVMSN40EXED
TIN PELLETS,Tin,99.99% PURE,1/8" diameter,1/8" long,€800.00, Sn    1/8" Dia. x 1/8" Length 500 g 99.99% EVMSN40EXET
TIN PELLETS,Tin,99.994-99.999% PURE,1/8" diameter,1/8" long,P.O.R., Sn    1/8" Dia. x 1/8" Length 100 g 99.994%-99.999% EVMSN50EXE-D
TIN PELLETS,Tin,99.994-99.999% PURE,1/8" diameter,1/8" long,€699.00, Sn    1 POUND 1/8" Dia. x 1/8" Length 99.994%-99.999% EVMSN50EXE
TIN OXIDE PIECES,Tin Oxide,99.9% PURE,N/A,N/A,€65.00, SnO2    50 GRAMS  SINTERED MATERIAL 3mm - 12mm Pieces 50 g 99.9% Black EVMSNO3-12B
TIN OXIDE PIECES,Tin Oxide,99.9% PURE,N/A,N/A,€175.00, SnO2    200 GRAMS  SINTERED  WHITE-GREY 3mm - 12mm Pieces 200 g 99.9% Black EVMSNO3-12H
TITANIUM PELLETS,Titanium,99.9% PURE,1/2" diameter,1/2" long,€0.97, Ti     EACH PELLET ~7 GRAMS  MUST ORDER IN MULTIPLES OF 7 1/2" Dia. x 1/2" Length Per Gram 99.90% EVMTI30HXHX
TITANIUM PELLETS,Titanium,99.995% PURE,1/4" diameter,1/2" long,€605.00, Ti    1 POUND 1/4" Dia. x 1/2" Length 99.995% — EVMTI45QXH
TITANIUM PELLETS,Titanium,99.995% PURE,1/4" diameter,1/4" long,€625.00, Ti    1 POUND 1/4" Dia. x 1/4" Length 99.995% — EVMTI45QXQ
TITANIUM PELLETS,Titanium,99.995% PURE,1/4" diameter,1/4" long,€56.00, Ti    1/4" Dia. x 1/4" Length 25 g 99.995% — EVMTI45QXQA
TITANIUM PELLETS,Titanium,99.995% PURE,1/4" diameter,1/4" long,€96.00, Ti    1/4" Dia. x 1/4" Length 50 g 99.995% — EVMTI45QXQB
TITANIUM PELLETS,Titanium,99.995% PURE,1/4" diameter,1/4" long,€175.00, TI    1/4" Dia. x 1/4" Length 100 g 99.995% — EVMTI45QXQD
TITANIUM PELLETS,Titanium,99.995% PURE,1/4" diameter,1/4" long,€326.00, Ti    1/4" Dia. x 1/4" Length 225 g 99.995% — EVMTI45QXQI
TITANIUM PELLETS,Titanium,99.995% PURE,1/8" diameter,1/4" long,P.O.R., Ti    1 POUND 1/8" Dia. x 1/4" Length 99.995% — EVMTI45EXQ
TITANIUM PELLETS,Titanium,99.995% PURE,1/8" diameter,1/8" long,€958.00, Ti    1 POUND 1/8" Dia. x 1/8" Length 99.995% — EVMTI45EXE
TITANIUM PELLETS,Titanium,99.995% PURE,1/8" diameter,1/8" long,€77.00, Ti    1/8" Dia. x 1/8" Length 25 g 99.995% — EVMTI45EXE-A
TITANIUM PELLETS,Titanium,99.995% PURE,1/8" diameter,1/8" long,€137.00, Ti    1/8" Dia. x 1/8" Length 50 g 99.995% — EVMTI45EXE-B
TITANIUM PELLETS,Titanium,99.995% PURE,1/8" diameter,1/8" long,€250.00, Ti    1/8" Dia. x 1/8" Length 100 g 99.995% — EVMTI45EXE-D
TITANIUM PELLETS,Titanium,99.995% PURE,1/8" diameter,1/8" long,€591.00, Ti    1/8" Dia. x 1/8" Length 250 g 99.995% — EVMTI45EXE-J
TITANIUM WIRE,Titanium,99.98% PURE,N/A,N/A,€8.00, Ti    SOLD BY THE FOOT  5 FEET MIN. ORDER 0.020" Dia. Per ft. 99.98% EVMTI38020
TITANIUM WIRE,Titanium,99.995% PURE,0.020"diameter,75 foot spool,€418.00, Ti   0.020" Dia. 75 ft. 99.995% EVMTI4502075
TITANIUM WIRE,Titanium,99.98% PURE,1mm diameter,1 meter long,€115.00, Ti   1.0mm Dia. 1m 99.98% EVMTI381MM1M
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€0.09, TiO2    BULK/GRAM  WHITE 1mm - 6 mm Pieces Per Gram 99.90% White EVMTIO2316X
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,P.O.R., TiO2    1 LB  WHITE-GRAY  SINTERED  RUTILE 3mm - 6mm Pieces 1 lb. 99.9% White to Gray — EVMTIO230
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€91.00, TiO2    50 GRAMS  WHITE-GRAY  SINTERED  RUTILE 3mm - 6mm Pieces 50 g 99.9% White to Gray — EVMTIO230B
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€157.00, TiO2    100 GRAMS  WHITE-GRAY  SINTERED  RUTILE 3mm - 6mm Pieces 100 g 99.9% White to Gray — EVMTIO230D
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,P.O.R., TiO2    WHITE-GRAY  SINTERED  RUTILE  1KG LOT 3mm - 6mm Pieces 1 kg 99.9% White to Gray EVMTIO230KG
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€94.00, TiO2    1 LB  BLACK 1-4mm Pieces 1 lb 99.9% EVMTIO2314
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€34.00, TiO2    50 GRAMS  BLACK 1-4mm Pieces 50 g 99.9% EVMTIO2314B
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€39.00, TiO2    100 GRAMS  BLACK. 1-4mm Pieces 100 g 99.9% EVMTIO2314D
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,P.O.R., TiO2    BLACK  1 KG LOT 1-4mm Pieces 1 kg 99.9% EVMTIO2314KG
TITANIUM DIOXIDE PIECES,Titanium Dioxide,99.9% PURE,N/A,N/A,€32.00, TiO2    25 GRAMS  BLACK 1-4mm Pieces 25 g 99.9% EVMTIO2314A
TITANIUM DIOXIDE TABLETS,Titanium Dioxide,99.9% PURE,10mm diameter,3mm thick,€94.00, TiO2    1 LB  BLACK 10mm x 3mm Tablets 99.9% EVMTIO2310
TITANIUM DIOXIDE TABLETS,Titanium Dioxide,99.9% PURE,10mm diameter,3mm thick,€44.00, TiO2     BLACK 10mm x 3mm Tablets 50 g 99.9% EVMTIO2310B
TITANIUM DIOXIDE TABLETS,Titanium Dioxide,99.9% PURE,10mm diameter,3mm thick,€57.00, TiO2     BLACK 10mm x 3mm Tablets 100 g 99.9% EVMTIO2310D
TITANIUM MONOXIDE PIECES,Titanium Monoxide,99.9% PURE,N/A,N/A,P.O.R., TiO    1KG LOT 3mm–6mm Pieces 1 kg 99.9% EVMTIO3-6KG
TITANIUM MONOXIDE TABLETS,Titanium Monoxide,99.9% PURE,8-9mm diameter,6-7mm thick,P.O.R., TiO    8mm–9mm Dia. x 6mm –7mm Thick Tablets 50 g 99.9% EVMTIO30TABB
TITANIUM MONOXIDE TABLETS,Titanium Monoxide,99.9% PURE,8-9mm diameter,6-7mm thick,P.O.R., TiO    8mm–9mm Dia. x 6mm –7mm Thick Tablets 1 kg 99.9% EVMTIO30TABKG
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/4" diameter,1/2" long,P.O.R., W    1 POUND 1/4" Dia. x 1/2" Length 99.95% EVMWX35QXH
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/4" diameter,1/4" long,€309.00, W    1 POUND 1/4" Dia. x 1/4" Length 99.95% EVMW35QXQ
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/4" diameter,1/4" long,€31.00, W    1/4" Dia. x 1/4" Length 25 g 99.95% EVMW35QXQA
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/4" diameter,1/4" long,€56.00, W    1/4" Dia. x 1/4" Length 50 g 99.95% EVMW35QXQB
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/4" diameter,1/4" long,€86.00, W    1/4" Dia. x 1/4" Length 100 g 99.95% EVMW35QXQD
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/4" diameter,1/4" long,€185.00, W    1/4" Dia. x 1/4" Length 250 g 99.95% EVMW35QXQJ
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/8" diameter,1/8" long,€1, W    1 POUND 1/8" Dia. x 1/8" Length 99.95% EVMW35EXE 015.00
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/8" diameter,1/8" long,€80.00, W    1/8" Dia. x 1/8" Length 25 g 99.95% EVMW35EXEA
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/8" diameter,1/8" long,€138.00, W    1/8" Dia. x 1/8" Length 50 g 99.95% EVMW35EXEB
TUNGSTEN PELLETS,Tungsten,99.95% PURE,1/8" diameter,1/8" long,€253.00, W    1/8" Dia. x 1/8" Length 100 g 99.95% EVMW35EXED
TUNGSTEN WIRE,Tungsten,99.95% PURE,N/A,N/A,P.O.R., W    PER FOOT  +/-0.025MM DIA 0.1mm Dia. Per ft 99.95% EVMW35.1MMFT
TUNGSTEN WIRE,Tungsten,99.95% PURE,0.2mm diameter,10 meters long,€95.00, W    FULLY ANNEALED 0.2mm Dia. 10m 99.95% EVMW35.2MM
TUNGSTEN WIRE,Tungsten,99.95% PURE,0.5mm diameter,10 meters long,€113.00, W   0.5mm Dia. 10m 99.95% EVMW35.5MM
TUNGSTEN WIRE,Tungsten,PURE,1mm diameter,5 meters long,P.O.R., W  99.94%   1.0mm Dia. 5m 99.95% EVMW341MMX5M
TUNGSTEN OXIDE PIECES,Tungsten Oxide,99.99% PURE,N/A,N/A,€91.00, WO3    25 GRAMS 3mm - 12mm Pieces 25 g 99.99% EVMWOX3-12A
TUNGSTEN OXIDE PIECES,Tungsten Oxide,99.99% PURE,N/A,N/A,€110.00, WO3    50 GRAMS 3mm - 12mm Pieces 50 g 99.99% EVMWOX3-12B
TUNGSTEN OXIDE PIECES,Tungsten Oxide,99.99% PURE,N/A,N/A,€164.00, WO3    100 GRAMS 3mm - 12mm Pieces 100 g 99.99% EVMWOX3-12D
N/A,Tungsten Oxide,99.99% pure),N/A,N/A,P.O.R., 1 kg  3mm - 12mm Pieces 1 kg 99.99% EVMWOX3-12KG
TUNGSTEN OXIDE PIECES,Tungsten Oxide,99.99% PURE,N/A,N/A,€589.00, WO3    500 GRAMS 3mm - 12mm Pieces 500 g 99.99% EVMWOX3-12T
VANADIUM PELLETS,Vanadium,99.7% PURE,1/4" diameter,1/2" long,P.O.R., V    1 POUND 1/4" Dia. x 1/2" Length 99.7% EVMVX27QXH
VANADIUM PELLETS,Vanadium,99.7% PURE,1/4" diameter,1/4" long,€1, V    1 POUND 1/4" Dia. x 1/4" Length 99.7% EVMVX27QXQ 677.00
VANADIUM PELLETS,Vanadium,99.7% PURE,1/4" diameter,1/4" long,€405.00, V    1/4" Dia. x 1/4" Length 100 g 99.7% EVMVX27QXQD
VANADIUM PELLETS,Vanadium,99.7% PURE,1/8" diameter,1/8" long,€605.00, V    1/8" Dia. x 1/8" Length 100 g 99.7% EVMVX27EXED
YTTERBIUM PIECES,N/A,99.9% PURE TREM,N/A,N/A,P.O.R.,Ytterbium  Yb    50 GRAMS  PACKAGED IN ARGON 12mm 50 g 99.9% EVMYB-1044B
YTTERBIUM PIECES,N/A,99.9% PURE TREM,N/A,N/A,P.O.R.,Ytterbium  Yb    200 GRAMS  PACKAGED IN ARGON 12mm 200 g 99.9% EVMYB-1044H
YTTERBIUM PIECES,N/A,N/A,N/A,N/A,P.O.R.,Ytterbium  Yb  99.9% TREM   300 GRAMS  PACKAGED IN ARGON 3mm 300 g 99.9% EVMYBX3MM-L
YTTERBIUM PIECES,N/A,99.9% PURE,N/A,N/A,P.O.R.,Ytterbium  Yb    100 GRAMS  PACKAGED IN ARGON < 5mm 100 g 99.9% EVMYBX5MM-D
YTTERBIUM FLUORIDE PIECES,N/A,99.9% PURE,N/A,N/A,P.O.R.,Ytterbium Fluoride  YbF3    PRE-MELTED PIECES  500 GRAMS 1mm - 6mm 500 g 99.90% White to Grey EVMYBF301-6MMPMT
YTTERBIUM FLUORIDE PIECES,N/A,99.9% PURE,N/A,N/A,€100.00,Ytterbium Fluoride  YbF3    50 GRAM 1mm - 6mm 50 g 99.9% White to Grey EVMYBF301-6MMPMB
YTTERBIUM OXIDE PIECES,N/A,99.9% PURE,N/A,N/A,€1.55,Ytterbium Oxide  Yb2O3    PER GRAM 3mm - 12mm Per Gram 99.90% White EVMYBO303-12X
YTTRIUM METAL PIECES,Yttrium,99.9% PURE EX TREM,N/A,N/A,P.O.R., Y    50 GRAMS < 12mm Pieces 50 g 99.9% EVMY3-1045B
YTTRIUM METAL PIECES,Yttrium,99.9% PURE EX Ta,N/A,N/A,P.O.R., Y    200 GRAMS < 12mm Pieces 200 g 99.9% EVMY3-1045H
YTTRIUM FLUORIDE PIECES,Yttrium Fluoride,99.99% PURE,N/A,N/A,P.O.R., YF3    MELTED  VACUUM DEPOSITION GRADE  100 GRAM LOT 1mm-5mm Pieces 100 g 99.99% White to Gray EVMYFL401-5D
YTTRIUM FLUORIDE PIECES,Yttrium Fluoride,99.99% PURE,N/A,N/A,P.O.R., YF3    MELTED  VACUUM DEPOSITION GRADE  1KG LOT 1mm-5mm Pieces 1 kg 99.99% White to Gray EVMYFL401-5KG
YTTRIUM FLUORIDE PIECES,Yttrium Fluoride,99.99% PURE,N/A,N/A,P.O.R., YF3    MELTED  VACUUM DEPOSITION GRADE  500 GRAM LOT  SEE NOTES 1mm-5mm Pieces 500 g 99.99% White to Gray EVMYFL401-5T
YTTRIUM FLUORIDE PIECES,Yttrium Fluoride,99.9% PURE,N/A,N/A,P.O.R., YF3    50 GRAMS  MELTED  VAC. DEP. GR. 3mm - 12mm Pieces 50 g 99.9% White EVMYFL30312B
YTTRIUM FLUORIDE PIECES,Yttrium Fluoride,99.9% PURE,N/A,N/A,P.O.R., YF3    100 GRAMS  MELTED  VAC. DEP. GR. 3mm - 12mm Pieces 100 g 99.9% White EVMYFL30312D
YTTRIUM FLUORIDE PIECES,Yttrium Fluoride,99.9% PURE,N/A,N/A,P.O.R., YF3    MELTED  VACUUM DEPOSITION GRADE  500 GRAM LOT 3mm - 12mm Pieces 500 g 99.9% White EVMYFL30312T
YTTRIUM OXIDE PIECES,Yttrium Oxide,99.99% PURE,N/A,N/A,P.O.R., Y2O3    1 KILOGRAM LOT 2-5mm Pieces 1kg 99.99% EVMYO2-5MMKG
YTTRIUM OXIDE PIECES,Yttrium Oxide,99.99% PURE,N/A,N/A,€363.00, Y2O3   ~2-5MM   500 GRAMS 2-5mm Pieces 500g 99.99% EVMYO2-5MMT
ZINC PELLETS,N/A,99.99% PURE,1/4" diameter,1/4" long,€253.00,Zinc  Zn    1 POUND 1/4" Dia. x 1/4" Length 99.99% EVMZN40QXQ
ZINC PELLETS,N/A,99.99% PURE,1/4" diameter,1/4" long,€47.00,Zinc  Zn    1/4" Dia. x 1/4" Length 50 g 99.99% EVMZN40QXQB
ZINC PELLETS,N/A,99.99% PURE,1/4" diameter,1/4" long,€80.00,Zinc  Zn    1/4" Dia. x 1/4" Length 100 g 99.99% EVMZN40QXQD
ZINC PELLETS,N/A,99.99% PURE,1/8" diameter,1/8" long,P.O.R.,Zinc  Zn    1/8" Dia. x 1/8" Length 100 g 99.99% EVMZN40EXED
ZINC OXIDE TABLETS,N/A,99.9% PURE,N/A,N/A,P.O.R.,Zinc Oxide  ZnO   APPROX 8-12MM X 4-5MM  SINTERED   HAZARDOUS SHIPPING 8mm–12mm x 4mm –5mm Tablets 50 g 99.9% White to Yellow EVMZNOX30TABB
N/A,N/A,99.9% PURE,approx 8-12mm diameter,4-5mm thick sintered,P.O.R.,Zinc Oxide ZINC OXIDE TABLET  ZnO     HAZARDOUS SHIPPING 8mm–12mm x 4mm –5mm Tablets 500 g 99.9% White to Yellow EVMZNOX30TABT
ZINC SELENIDE PIECES,N/A,99.99% PURE,N/A,N/A,P.O.R.,Zinc Selenide  ZnSe    1 KILOGRAM  HAZARDOUS SHIPPING 3-6mm Pieces 1 kg 99.99% EVMZNSE3-6KG
ZINC SELENIDE PIECES,N/A,99.99% PURE,N/A,N/A,P.O.R.,Zinc Selenide  ZnSe    1 KILOGRAM  HAZARDOUS SHIPPING 6-12mm Pieces 1 kg 99.99% EVMZNSE6-12KG
ZINC SULFIDE PIECES,N/A,99.99% PURE,N/A,N/A,€158.00,Zinc Sulfide  ZnS    50 GRAMS  CVD GRADE  VAC. DEP. GR. 3mm - 12mm Pieces 50 g 99.99% EVMZNS40312B
ZINC SULFIDE PIECES,N/A,99.99% PURE,N/A,N/A,€290.00,Zinc Sulfide  ZnS    100 GRAMS CVD GRADE  VAC. DEP. GRADE 3mm - 12mm Pieces 100 g 99.99% EVMZNS40312D
ZINC SULFIDE PIECES,N/A,99.99% PURE,N/A,N/A,P.O.R.,Zinc Sulfide  ZnS    CVD GRADE/VAC. DEP. GRADE  1KG LOT 3mm - 12mm Pieces 1 kg 99.99% EVMZNS40312K
ZINC SULFIDE PIECES,N/A,99.99% PURE,N/A,N/A,P.O.R.,Zinc Sulfide  ZnS    500 GRAMS CVD GRADE  VAC. DEP. GRADE 3mm - 12mm Pieces 500 g 99.99% EVMZNS40312T
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/4" diameter,1/4" long,P.O.R., Zr    1 POUND 1/4" Dia. x 1/4" Length 1 lb. Grade 702 EVMZR30QXQ
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/4" diameter,1/4" long,P.O.R., Zr    25 GRAMS 1/4" Dia. x 1/4" Length 25 g Grade 702 EVMZR30QXQA
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/4" diameter,1/4" long,P.O.R., Zr    50 GRAMS 1/4" Dia. x 1/4" Length 50 g Grade 702 EVMZR30QXQB
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/4" diameter,1/4" long,P.O.R., Zr    100 GRAMS 1/4" Dia. x 1/4" Length 100 g Grade 702 EVMZR30QXQD
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/8" diameter,1/8" long,P.O.R., Zr    1 POUND 1/8" Dia. x 1/8" Length 1 lb. Grade 702 EVMZR30EXE
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/8" diameter,1/8" long,P.O.R., Zr    25 GRAMS 1/8" Dia. x 1/8" Length 25 g Grade 702 EVMZR30EXEA
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/8" diameter,1/8" long,P.O.R., Zr    50 GRAMS 1/8" Dia. x 1/8" Length 50 g Grade 702 EVMZR30EXEB
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/8" diameter,1/8" long,P.O.R., Zr    100 GRAMS 1/8" Dia. x 1/8" Length 100 g Grade 702 EVMZR30EXED
EUDF ZIRCONIUM PELLETS,Zirconium,N/A,1/8" diameter,1/8" long,P.O.R., Zr    1 KILOGRAM 1/8" Dia. x 1/8" Length 1 kg Grade 702 EVMZR30EXEKG
EUDF ZIRCONIUM OXIDE PIECES,Zirconium Oxide,99.9% PURE,N/A,N/A,P.O.R., ZrO2    BLACK  50 GRAMS 1mm-3mm Pieces 50 g 99.9% Black — EVMZROX1-3MMB
EUDF ZIRCONIUM OXIDE PIECES,Zirconium Oxide,99.7% PURE,N/A,N/A,P.O.R., ZrO2    PER GRAM 1mm-6mm Pieces Per Gram 99.7% White EVMZRO271-6X
EUDF ZIRCONIUM OXIDE PIECES,Zirconium Oxide,99.7% PURE,N/A,N/A,P.O.R., ZrO2    500 GRAMS  WHITE 3mm-12mm Pieces 500 g 99.7% White — EVMZRO273-12
EUDF ZIRCONIUM OXIDE PIECES,Zirconium Oxide,99.7% PURE,N/A,N/A,P.O.R., ZrO2    50 GRAMS  WHITE 3mm-12mm Pieces 50 g 99.7% White — EVMZRO273-12B
EUDF ZIRCONIUM OXIDE PIECES,Zirconium Oxide,99.7% PURE,N/A,N/A,P.O.R., ZrO2    100 GRAMS  WHITE 3mm-12mm Pieces 100g 99.7% White — EVMZRO273-12D
EUDF ZIRCONIUM OXIDE TABLETS,Zirconium Oxide,99.9% PURE,18mm diameter,8mm thick,P.O.R., ZrOx    BLACK (SUB-STOICHIOMETRIC)  18mm Dia. x 8mm Thick  Black 1 kg 99.9% EVMZRO18MMB
EUDF ZIRCONIUM DIOXIDE TABLETS,Zirconium Oxide,99.9% PURE,18mm diameter,8mm thick,P.O.R., ZrO2    WHITE  18mm Dia. x 8mm Thick  White 1 kg 99.9% EVMZRO18MMW
